id,Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS,NObeyesdad
888,Male,30.003358,1.608914,100.066268,yes,yes,1.868212,1.867836,Sometimes,no,1.0,no,0.00203,1.043435,no,Public_Transportation,Obesity_Type_II
889,Male,18.701766,1.811189,108.15619,yes,yes,2.0,1.851088,Sometimes,no,2.795752,no,1.284798,0.920162,no,Public_Transportation,Obesity_Type_I
890,Male,22.276969,1.782722,121.658729,yes,yes,2.722161,2.701689,Sometimes,no,1.984323,no,1.859667,0.0,Sometimes,Public_Transportation,Obesity_Type_II
891,Male,20.924808,1.790172,105.013901,yes,yes,2.0,3.0,Sometimes,no,2.292906,no,0.027101,0.0,Sometimes,Public_Transportation,Obesity_Type_I
892,Female,26.0,1.643017,111.635463,yes,yes,3.0,3.0,Sometimes,no,2.774014,no,0.0,0.723154,Sometimes,Public_Transportation,Obesity_Type_III
893,Male,19.0,1.72,67.0,no,yes,2.0,3.0,Frequently,no,2.0,no,1.0,0.0,no,Public_Transportation,Normal_Weight
894,Female,25.918524,1.611462,109.984263,yes,yes,3.0,3.0,Sometimes,no,2.675567,no,9.6e-05,0.754023,Sometimes,Public_Transportation,Obesity_Type_III
895,Male,23.0,1.75,75.0,yes,yes,2.0,3.0,Frequently,no,3.0,yes,3.0,0.0,Sometimes,Public_Transportation,Normal_Weight
896,Female,18.532826,1.817231,152.720545,yes,yes,3.0,3.0,Sometimes,no,2.471721,no,1.465931,0.957463,Sometimes,Public_Transportation,Obesity_Type_III
897,Female,26.0,1.67,63.0,no,yes,3.0,4.0,Frequently,no,2.0,no,0.0,0.0,no,Automobile,Normal_Weight
898,Female,26.0,1.630927,111.235188,yes,yes,3.0,3.0,Sometimes,no,2.72005,no,0.0,0.357314,Sometimes,Public_Transportation,Obesity_Type_III
899,Female,20.406871,1.694265,80.0,yes,yes,2.392665,1.134042,Sometimes,no,2.0,no,1.0,1.343044,no,Public_Transportation,Overweight_Level_II
900,Male,30.686701,1.604893,102.555691,yes,yes,2.766612,3.0,Sometimes,no,1.095417,no,1.666965,0.0,Sometimes,Public_Transportation,Obesity_Type_II
901,Female,26.0,1.632896,110.818757,yes,yes,3.0,3.0,Sometimes,no,2.621976,no,0.029728,0.228598,Sometimes,Public_Transportation,Obesity_Type_III
902,Male,25.19291,1.77,88.675503,yes,yes,1.31415,3.0,Sometimes,no,2.004908,no,0.003938,0.544899,Sometimes,Public_Transportation,Overweight_Level_II
903,Female,19.314429,1.559567,41.706283,no,yes,2.0,1.0,Sometimes,no,1.636326,no,0.0,1.683261,Sometimes,Public_Transportation,Insufficient_Weight
904,Male,17.0,1.8,58.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,2.0,1.0,Sometimes,Public_Transportation,Insufficient_Weight
905,Male,23.254934,1.839699,121.277832,yes,yes,2.869436,2.993634,Sometimes,no,2.471033,no,0.987521,0.0,Sometimes,Public_Transportation,Obesity_Type_II
906,Female,23.0,1.63,60.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,1.0,1.0,Sometimes,Public_Transportation,Normal_Weight
907,Male,22.0,1.725587,80.0,yes,yes,2.0,2.976211,Sometimes,no,1.872673,no,2.89118,1.0,Sometimes,Public_Transportation,Overweight_Level_II
908,Female,29.0,1.612556,69.463458,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Automobile,Overweight_Level_I
909,Female,26.0,1.642098,111.830924,yes,yes,3.0,3.0,Sometimes,no,2.70485,no,0.0,0.200122,Sometimes,Public_Transportation,Obesity_Type_III
910,Male,18.0,1.7,50.0,no,yes,2.0,3.0,Frequently,no,2.13755,yes,0.943266,1.0,Sometimes,Public_Transportation,Insufficient_Weight
911,Male,25.659092,1.764138,117.631707,yes,yes,1.950742,3.0,Sometimes,no,2.0,no,1.742453,0.632467,Sometimes,Public_Transportation,Obesity_Type_II
912,Female,23.0,1.58,48.0,yes,yes,2.0,3.0,Frequently,no,1.0,no,1.0,2.0,no,Public_Transportation,Normal_Weight
913,Male,20.0,1.78,104.0,yes,yes,2.0,3.0,Sometimes,no,3.0,no,2.0,1.0,no,Public_Transportation,Obesity_Type_I
914,Male,23.0,1.75,118.0,yes,yes,2.0,3.0,Always,no,2.0,no,1.0,2.0,no,Public_Transportation,Obesity_Type_II
915,Male,24.079971,1.700164,99.204695,yes,yes,2.14128,1.66338,Sometimes,no,2.0,no,1.930033,0.73421,Sometimes,Public_Transportation,Overweight_Level_II
916,Male,20.0,1.72,53.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,3.0,2.0,Sometimes,Automobile,Insufficient_Weight
917,Male,25.3292,1.765464,114.144378,yes,yes,1.760038,3.0,Sometimes,no,2.003563,no,1.1293,0.079334,Sometimes,Public_Transportation,Obesity_Type_II
918,Female,18.0,1.52,45.0,yes,yes,3.0,3.0,Sometimes,no,1.0,no,0.0,2.0,Sometimes,Automobile,Insufficient_Weight
919,Male,18.0,1.73,65.0,no,yes,3.0,3.0,Sometimes,no,2.0,no,1.0,1.0,no,Public_Transportation,Normal_Weight
920,Male,21.81119,1.712556,53.620604,yes,yes,2.0,3.0,Frequently,no,2.426465,no,2.77173,0.037634,no,Public_Transportation,Insufficient_Weight
921,Male,24.565628,1.852664,121.310257,yes,yes,2.906269,3.0,Sometimes,no,2.435489,no,1.266739,0.36216,Sometimes,Public_Transportation,Obesity_Type_II
922,Male,27.0,1.7,78.0,yes,yes,1.0,3.0,Frequently,no,3.0,no,1.0,1.0,Frequently,Public_Transportation,Overweight_Level_II
923,Female,21.996523,1.560029,42.0,no,yes,3.0,1.600812,Frequently,no,1.596861,no,0.600817,0.0,Sometimes,Public_Transportation,Insufficient_Weight
924,Male,15.0,1.75,72.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,3.0,0.0,Sometimes,Walking,Normal_Weight
925,Female,20.744839,1.738717,128.114161,yes,yes,3.0,3.0,Sometimes,no,1.797041,no,1.546179,0.92376,Sometimes,Public_Transportation,Obesity_Type_III
926,Female,17.0,1.75,57.0,yes,yes,2.0,3.0,Always,no,2.0,no,2.0,0.0,no,Public_Transportation,Normal_Weight
927,Female,33.0,1.6,60.0,no,no,3.0,3.0,Sometimes,no,1.0,no,3.0,0.0,Sometimes,Walking,Overweight_Level_I
928,Male,33.185661,1.707613,103.705418,yes,yes,2.766441,1.924168,Sometimes,no,1.0,no,1.0,0.0,no,Automobile,Obesity_Type_II
929,Male,21.0,1.7,69.0,yes,no,2.0,3.0,Frequently,no,2.0,no,1.0,1.0,no,Public_Transportation,Normal_Weight
930,Male,45.0,1.7,80.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,0.0,no,Automobile,Overweight_Level_II
931,Male,22.832105,1.793451,121.835883,yes,yes,2.630401,2.358298,Sometimes,no,1.842173,no,0.0,0.315261,Sometimes,Automobile,Obesity_Type_II
932,Female,19.434709,1.598612,42.0,no,no,3.0,3.0,Sometimes,no,1.979833,no,2.0,0.0,Sometimes,Public_Transportation,Insufficient_Weight
933,Female,39.135634,1.582523,80.0,yes,yes,2.020502,1.73762,Sometimes,no,1.0,no,1.91108,0.0,Sometimes,Automobile,Obesity_Type_I
934,Male,25.940153,1.816868,91.630257,yes,yes,1.036414,3.0,Sometimes,no,1.954889,no,0.03465,1.0,Sometimes,Public_Transportation,Obesity_Type_I
935,Female,25.940153,1.614075,104.838425,yes,yes,3.0,3.0,Sometimes,no,1.438018,no,0.043689,0.585912,Sometimes,Public_Transportation,Obesity_Type_III
936,Male,18.0,1.8,60.0,no,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Automobile,Normal_Weight
937,Female,18.0,1.65,64.0,yes,yes,3.0,3.0,Frequently,no,2.0,no,1.0,1.0,Frequently,Public_Transportation,Normal_Weight
938,Male,25.137087,1.725548,117.8972,yes,yes,1.882235,3.0,Sometimes,no,2.0,no,1.246223,1.516731,Sometimes,Public_Transportation,Obesity_Type_II
939,Male,18.976968,1.657995,97.829344,yes,yes,2.0,3.0,Sometimes,no,2.358038,no,1.99975,1.460564,Sometimes,Public_Transportation,Obesity_Type_I
940,Male,19.0,1.8,85.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I
941,Male,24.0,1.7,84.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Public_Transportation,Overweight_Level_II
942,Male,33.0,1.75,97.0,yes,no,2.0,3.0,Frequently,no,2.0,no,1.0,0.0,no,Automobile,Obesity_Type_I
943,Female,16.0,1.6,45.0,no,yes,2.0,3.0,Sometimes,no,2.0,no,3.0,1.0,no,Public_Transportation,Insufficient_Weight
944,Female,25.486521,1.665837,110.621723,yes,yes,3.0,3.0,Sometimes,no,2.837797,no,0.0,0.434073,Sometimes,Public_Transportation,Obesity_Type_III
945,Female,25.95774,1.602025,102.872802,yes,yes,3.0,3.0,Sometimes,no,1.067716,no,0.463891,0.62535,Sometimes,Public_Transportation,Obesity_Type_III
946,Male,20.534606,1.75,104.97003,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.022598,1.0,no,Public_Transportation,Obesity_Type_I
947,Female,25.907833,1.627567,109.996742,yes,yes,3.0,3.0,Sometimes,no,2.868167,no,0.0,0.070897,Sometimes,Public_Transportation,Obesity_Type_III
948,Female,55.0,1.65,80.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Automobile,Overweight_Level_II
949,Female,25.940153,1.640741,102.320437,yes,yes,3.0,3.0,Sometimes,no,1.023328,no,0.03465,0.692343,Sometimes,Public_Transportation,Obesity_Type_III
950,Male,26.0,1.8,90.0,no,no,3.0,3.0,Sometimes,no,3.0,no,3.0,1.0,no,Walking,Obesity_Type_I
951,Male,20.0,1.62,70.0,no,yes,3.0,1.0,Sometimes,no,3.0,yes,1.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I
952,Female,40.106145,1.572791,80.0,yes,yes,2.032883,3.0,Sometimes,no,1.0,no,0.0,0.0,Sometimes,Automobile,Obesity_Type_I
953,Male,25.478662,1.755938,117.57457,yes,yes,2.219186,3.0,Sometimes,no,2.115967,no,0.327418,0.688293,Sometimes,Public_Transportation,Obesity_Type_II
954,Female,21.700748,1.694952,133.742943,yes,yes,3.0,3.0,Sometimes,no,2.435978,no,1.46782,0.838957,Sometimes,Public_Transportation,Obesity_Type_III
955,Male,22.0,1.7,75.0,yes,yes,3.0,3.0,Frequently,no,2.0,no,2.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I
956,Female,26.0,1.656504,111.933152,yes,yes,3.0,3.0,Sometimes,no,1.837184,no,0.0,0.250502,Sometimes,Public_Transportation,Obesity_Type_III
957,Female,23.319635,1.57206,44.918255,no,yes,3.0,1.135278,Frequently,no,2.0,no,1.32534,0.0,no,Public_Transportation,Insufficient_Weight
958,Female,21.0,1.6,58.0,yes,yes,2.0,3.0,Sometimes,no,3.0,no,2.0,0.0,no,Public_Transportation,Normal_Weight
959,Female,27.0,1.7,78.0,yes,no,3.0,3.0,Always,no,2.0,no,2.0,0.0,Frequently,Automobile,Overweight_Level_II
960,Female,18.0,1.66,60.0,yes,no,3.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Public_Transportation,Normal_Weight
961,Female,21.0,1.62,58.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,0.0,no,Walking,Normal_Weight
962,Female,17.0,1.7,84.0,no,no,3.0,3.0,Sometimes,no,2.0,no,3.0,0.0,no,Automobile,Overweight_Level_II
963,Male,19.0,1.8,97.0,yes,yes,3.0,3.0,Always,no,1.0,no,0.0,1.0,no,Public_Transportation,Overweight_Level_II
964,Female,25.951737,1.608283,104.947703,yes,yes,3.0,3.0,Sometimes,no,1.439962,no,0.24629,0.947192,Sometimes,Public_Transportation,Obesity_Type_III
965,Female,25.954511,1.627567,106.421042,yes,yes,3.0,3.0,Sometimes,no,2.896088,no,0.0,0.566353,Sometimes,Public_Transportation,Obesity_Type_III
966,Female,21.0,1.840138,49.603807,yes,yes,3.0,3.765526,Frequently,no,2.659419,no,2.0,1.0,no,Public_Transportation,Insufficient_Weight
967,Male,21.403421,1.716677,95.419668,yes,yes,2.0,3.0,Sometimes,no,3.0,no,1.815768,0.0,no,Public_Transportation,Obesity_Type_I
968,Male,20.924808,1.621382,105.055686,yes,yes,2.0,3.0,Sometimes,no,1.653049,no,0.001086,0.508848,Sometimes,Public_Transportation,Obesity_Type_I
969,Male,30.554956,1.77558,120.60094,yes,yes,2.739,3.0,Sometimes,no,2.145368,no,1.289421,0.390178,Sometimes,Automobile,Obesity_Type_II
970,Male,21.987341,1.706082,80.379575,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.334474,0.0,no,Public_Transportation,Overweight_Level_II
971,Male,17.764764,1.744733,83.3258,yes,yes,3.0,3.0,Sometimes,no,2.434832,no,1.0,0.0,Sometimes,Automobile,Overweight_Level_II
972,Male,33.185661,1.7,84.721696,yes,yes,2.0,2.301129,Sometimes,no,2.0,no,2.0,0.0,no,Automobile,Overweight_Level_I
973,Male,24.0,1.69,80.0,yes,yes,2.0,3.0,Frequently,no,3.0,yes,0.0,2.0,no,Public_Transportation,Overweight_Level_II
974,Male,26.0,1.7,105.0,yes,yes,3.0,3.0,Always,no,3.0,no,0.0,0.0,Sometimes,Public_Transportation,Obesity_Type_I
975,Female,19.0,1.6,45.0,no,no,3.0,3.0,Sometimes,no,2.0,yes,1.0,0.0,no,Public_Transportation,Insufficient_Weight
976,Male,23.0,1.7,80.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.740633,2.0,no,Public_Transportation,Overweight_Level_II
977,Male,26.680376,1.827279,120.996074,yes,yes,3.0,3.0,Sometimes,no,2.0,no,1.097905,0.0,Sometimes,Public_Transportation,Obesity_Type_II
978,Male,32.749594,1.706741,102.003378,yes,yes,2.549782,1.818026,Sometimes,no,1.99467,no,1.103209,0.0,no,Public_Transportation,Obesity_Type_II
979,Female,21.0,1.61,64.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,0.0,1.0,no,Public_Transportation,Normal_Weight
980,Female,21.0,1.56,60.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,1.0,Sometimes,Public_Transportation,Overweight_Level_I
981,Female,26.0,1.650125,111.9307,yes,yes,3.0,3.0,Sometimes,no,2.770732,no,0.0,0.091711,Sometimes,Public_Transportation,Obesity_Type_III
982,Female,18.0,1.737453,51.216463,yes,yes,1.813234,3.0,Sometimes,no,2.0,no,0.520408,1.0,Sometimes,Public_Transportation,Insufficient_Weight
983,Female,23.0,1.710129,50.079991,yes,yes,3.0,3.0,Frequently,no,2.0,no,0.373186,2.0,no,Public_Transportation,Insufficient_Weight
984,Male,20.670975,1.835643,97.58826,yes,yes,2.0,3.0,Sometimes,no,3.0,yes,0.933595,0.770722,Sometimes,Public_Transportation,Overweight_Level_II
985,Male,20.670975,1.69308,104.835346,yes,yes,2.225149,1.79558,Sometimes,no,1.205548,no,0.06275,1.206251,no,Public_Transportation,Obesity_Type_II
986,Female,23.0,1.673665,77.74518,yes,yes,2.0,3.0,Sometimes,no,2.040137,no,0.998039,0.0,Sometimes,Public_Transportation,Overweight_Level_II
987,Female,25.909353,1.641849,104.94582,yes,yes,3.0,3.0,Sometimes,no,2.836791,no,0.075776,0.62535,Sometimes,Public_Transportation,Obesity_Type_III
988,Female,21.0,1.7,75.0,no,yes,3.0,3.0,Frequently,no,1.0,yes,1.0,1.0,Sometimes,Public_Transportation,Overweight_Level_I
989,Female,26.0,1.627483,104.790549,yes,yes,3.0,3.0,Sometimes,no,2.584305,no,0.0,0.462973,Sometimes,Public_Transportation,Obesity_Type_III
990,Male,21.0,1.65,94.0,yes,yes,2.0,3.0,Always,no,3.0,no,3.0,0.0,no,Public_Transportation,Obesity_Type_I
991,Male,20.392665,1.823765,105.000789,yes,yes,2.044326,3.0,Sometimes,no,3.0,no,1.0,0.0,Sometimes,Public_Transportation,Obesity_Type_I
992,Male,30.577944,1.647821,102.277765,yes,yes,2.197261,2.015675,Sometimes,no,1.970508,no,1.860765,0.0,no,Public_Transportation,Obesity_Type_II
993,Female,25.996716,1.603842,105.037203,yes,yes,3.0,3.0,Sometimes,no,1.650612,no,0.01682,0.503896,Sometimes,Public_Transportation,Obesity_Type_III
994,Female,22.649792,1.62495,82.040318,yes,yes,1.853314,1.0,Sometimes,no,1.824561,no,0.0,1.415536,Sometimes,Public_Transportation,Obesity_Type_I
995,Female,18.0,1.66,60.0,no,yes,2.0,3.0,Sometimes,no,1.0,no,1.0,1.0,no,Public_Transportation,Normal_Weight
996,Male,30.350516,1.703098,103.276087,yes,yes,2.397284,2.050121,Sometimes,no,1.0,no,1.034031,0.0,no,Automobile,Obesity_Type_II
997,Male,33.690239,1.700627,83.3258,yes,yes,2.0,2.487674,Sometimes,no,2.929123,no,1.04729,0.0,Frequently,Automobile,Overweight_Level_II
998,Female,21.0,1.6,65.0,no,no,2.0,3.0,no,no,3.0,yes,1.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I
